num_episodes_passed,cumulative_reward,episode_length,avg_reward,unclipped_episode_reward,unclipped_average_reward
1358,9.0,659,4.4469808541973572,9.0,4.561855670103095
1359,6.0,450,4.4481236203090591,6.0,4.562913907284771
1360,8.0,535,4.4507352941176554,8.0,4.565441176470591
1361,8.0,554,4.453343130051441,8.0,4.567964731814845
1362,12.0,807,4.4588839941262934,12.0,4.573421439060208
1363,1.0,227,4.4563462949376458,1.0,4.570799706529717
1364,2.0,243,4.454545454545463,2.0,4.568914956011733
1365,13.0,806,4.4608058608058689,13.0,4.575091575091578
1366,6.0,477,4.4619326500732148,6.0,4.576134699853591
1367,5.0,389,4.4623262618873527,5.0,4.576444769568401
av_max_q,0.072198241367004812
1368,9.0,609,4.4656432748538091,9.0,4.579678362573103
1369,9.0,576,4.468955441928423,12.0,4.585098612125642
1370,12.0,784,4.4744525547445333,12.0,4.590510948905113
1371,10.0,667,4.4784828592268493,10.0,4.594456601021156
1372,14.0,788,4.4854227405247888,14.0,4.601311953352773
1373,7.0,567,4.4872541879096941,7.0,4.603058994901678
1374,12.0,762,4.4927219796215505,15.0,4.61062590975255
1375,3.0,306,4.4916363636363714,3.0,4.609454545454549
1376,6.0,480,4.4927325581395428,6.0,4.610465116279073
1377,9.0,628,4.496005809731308,9.0,4.613652868554833
av_max_q,0.052752176066860557
1378,4.0,319,4.4956458635703997,4.0,4.613207547169814
1379,6.0,462,4.4967367657723063,6.0,4.614213197969546
1380,4.0,399,4.4963768115942102,4.0,4.613768115942031
1381,5.0,407,4.496741491672708,5.0,4.614047791455469
1382,3.0,283,4.4956584659913243,3.0,4.612879884225762
1383,6.0,446,4.4967462039045625,6.0,4.613882863340566
1384,3.0,307,4.4956647398844005,3.0,4.612716763005783
1385,7.0,550,4.4974729241877327,7.0,4.614440433212999
1386,4.0,333,4.4971139971140044,4.0,4.613997113997116
1387,6.0,506,4.4981975486661936,6.0,4.614996395097334
1388,9.0,618,4.5014409221902092,9.0,4.618155619596544
1389,7.0,502,4.5032397408207414,7.0,4.619870410367173
1390,3.0,291,4.5021582733813021,3.0,4.618705035971225
1391,8.0,582,4.5046728971962686,8.0,4.6211358734723245
1392,1.0,234,4.5021551724137998,1.0,4.618534482758623
av_max_q,0.031563746859319508
1393,8.0,581,4.5046661880832799,8.0,4.620961952620246
1394,9.0,621,4.5078909612625599,9.0,4.62410329985653
1395,8.0,568,4.5103942652329811,8.0,4.626523297491041
1396,5.0,410,4.5107449856733588,5.0,4.626790830945561
1397,10.0,632,4.5146743020758828,13.0,4.6327845382963515
1398,4.0,371,4.5143061516452132,4.0,4.632331902718171
1399,4.0,381,4.5139385275196631,4.0,4.631879914224449
1400,9.0,682,4.5171428571428631,9.0,4.6350000000000025
1401,5.0,468,4.517487508922204,5.0,4.6352605281941495
1402,6.0,472,4.5185449358059966,6.0,4.6362339514978625
1403,9.0,653,4.5217391304347876,9.0,4.639344262295085
av_max_q,0.037260524812154472
1404,5.0,462,4.5220797720797767,5.0,4.639601139601142
1405,11.0,723,4.5266903914590797,11.0,4.644128113879006
1406,7.0,500,4.5284495021337179,7.0,4.64580369843528
1407,10.0,690,4.5323383084577165,10.0,4.649609097370294
1408,8.0,538,4.5348011363636411,8.0,4.6519886363636385
1409,5.0,448,4.5351312987934751,5.0,4.652235628105041
1410,12.0,808,4.5404255319148978,12.0,4.65744680851064
1411,7.0,574,4.5421686746987993,10.0,4.6612331679659835
1412,6.0,479,4.5432011331444802,6.0,4.662181303116149
1413,4.0,374,4.5428167020523746,4.0,4.661712668082097
1414,4.0,359,4.5424328147100459,4.0,4.661244695898163
av_max_q,0.049900729325599968
1415,6.0,536,4.5434628975265055,6.0,4.66219081272085
1416,8.0,525,4.5459039548022639,8.0,4.664548022598871
1417,9.0,673,4.549047282992241,9.0,4.667607621736063
1418,4.0,396,4.5486600846262384,4.0,4.667136812411848
1419,5.0,386,4.5489781536293208,5.0,4.667371388301621
1420,6.0,423,4.5500000000000043,6.0,4.66830985915493
1421,10.0,612,4.5538353272343466,10.0,4.672061928219565
1422,8.0,613,4.5562587904360106,8.0,4.674402250351618
1423,7.0,476,4.5579761068165894,7.0,4.676036542515813
1424,4.0,364,4.5575842696629261,4.0,4.67556179775281
1425,6.0,496,4.5585964912280748,6.0,4.6764912280701765
1426,9.0,642,4.5617110799439038,9.0,4.67952314165498
av_max_q,0.050695903715677559
1427,4.0,379,4.5613174491941182,4.0,4.6790469516468125
1428,12.0,803,4.5665266106442628,15.0,4.686274509803923
1429,7.0,544,4.5682295311406627,7.0,4.687893631910428
1430,6.0,556,4.5692307692307743,9.0,4.690909090909092
1431,6.0,487,4.5702306079664625,6.0,4.69182389937107
1432,10.0,651,4.5740223463687206,10.0,4.695530726256984
1433,5.0,395,4.5743196092114502,5.0,4.695743196092115
1434,6.0,430,4.5753138075313862,6.0,4.6966527196652725
1435,10.0,672,4.5790940766550579,10.0,4.700348432055749
1436,6.0,494,4.5800835654596153,6.0,4.701253481894151
av_max_q,0.032701429736334831
1437,11.0,709,4.5845511482254748,14.0,4.707724425887266
1438,6.0,497,4.5855354659249006,6.0,4.708623087621698
1439,5.0,432,4.585823488533709,5.0,4.708825573314803
1440,12.0,821,4.5909722222222271,15.0,4.715972222222223
1441,4.0,398,4.5905621096460836,4.0,4.715475364330326
1442,10.0,653,4.5943134535367589,10.0,4.719140083217753
1443,8.0,595,4.5966735966736012,8.0,4.721413721413722
1444,6.0,466,4.5976454293628857,6.0,4.72229916897507
1445,6.0,509,4.5986159169550218,6.0,4.723183391003461
1446,5.0,481,4.5988934993084412,5.0,4.723374827109268
1447,5.0,440,4.5991706979958575,5.0,4.723565998617831
1448,7.0,559,4.6008287292817718,7.0,4.725138121546962
av_max_q,0.032891188922803849
1449,10.0,620,4.6045548654244346,10.0,4.728778467908904
1450,7.0,531,4.6062068965517282,7.0,4.730344827586208
1451,5.0,412,4.6064782908339117,5.0,4.730530668504481
1452,8.0,567,4.608815426997249,8.0,4.7327823691460065
1453,6.0,458,4.6097728836889234,6.0,4.73365450791466
1454,7.0,518,4.6114167812929887,7.0,4.735213204951858
1455,13.0,808,4.6171821305841965,16.0,4.742955326460482
1456,7.0,489,4.6188186813186851,10.0,4.746565934065935
1457,7.0,513,4.6204529855868257,7.0,4.748112560054908
1458,15.0,890,4.6275720164609089,18.0,4.757201646090536
av_max_q,0.0400726348743774
1459,7.0,545,4.629198080877317,7.0,4.7587388622344085
1460,10.0,637,4.6328767123287706,10.0,4.762328767123289
1461,6.0,504,4.6338124572210848,6.0,4.763175906913074
1462,9.0,580,4.6367989056087584,9.0,4.76607387140903
1463,3.0,362,4.6356801093643227,3.0,4.7648667122351345
1464,8.0,580,4.6379781420765056,8.0,4.767076502732242
1465,7.0,569,4.6395904436860098,7.0,4.768600682593858
1466,8.0,565,4.6418826739427042,8.0,4.770804911323331
1467,11.0,715,4.6462167689161582,11.0,4.775051124744378
1468,6.0,462,4.6471389645776595,6.0,4.7758855585831075
1469,7.0,508,4.6487406398910851,7.0,4.7773995915588845
av_max_q,0.041955363063607365
1470,11.0,647,4.6530612244897984,11.0,4.781632653061226
1471,5.0,421,4.6532970768184931,5.0,4.78178110129164
1472,10.0,669,4.6569293478260896,10.0,4.785326086956523
1473,12.0,729,4.6619144602851348,12.0,4.7902240325865595
1474,8.0,510,4.664179104477614,8.0,4.7924016282225255
1475,8.0,576,4.6664406779661034,8.0,4.794576271186442
1476,7.0,469,4.6680216802168042,7.0,4.796070460704609
1477,8.0,538,4.6702775897088715,8.0,4.798239675016928
1478,6.0,499,4.671177266576457,6.0,4.799052774018946
1479,11.0,739,4.6754563894523349,11.0,4.803245436105478
av_max_q,0.048536313697695732
1480,7.0,539,4.6770270270270293,7.0,4.804729729729732
1481,7.0,518,4.6785955435516566,7.0,4.806212018906146
1482,9.0,646,4.681511470985158,9.0,4.809041835357626
1483,4.0,352,4.6810519217801785,4.0,4.8084962913014175
1484,7.0,501,4.6826145552560678,7.0,4.809973045822104
1485,4.0,344,4.6821548821548857,4.0,4.809427609427611
1486,5.0,446,4.6823687752355356,5.0,4.80955585464334
1487,4.0,397,4.6819098856758616,4.0,4.809011432414259
1488,5.0,399,4.6821236559139825,5.0,4.809139784946239
1489,8.0,603,4.6843519140362702,11.0,4.813297515110815
1490,5.0,418,4.6845637583892659,5.0,4.813422818791948
1491,7.0,504,4.686116700201211,7.0,4.8148893360160985
1492,7.0,562,4.6876675603217199,7.0,4.816353887399465
av_max_q,0.036914778756909072
1493,9.0,667,4.6905559276624285,9.0,4.819156061620899
1494,4.0,353,4.6900937081660015,4.0,4.818607764390898
1495,8.0,573,4.6923076923076961,8.0,4.820735785953179
1496,4.0,371,4.6918449197861003,4.0,4.820187165775403
1497,10.0,676,4.6953907815631304,10.0,4.82364729458918
1498,10.0,660,4.6989319092122868,10.0,4.8271028037383195
1499,4.0,352,4.6984656437625123,4.0,4.826551034022684
1500,9.0,649,4.7013333333333369,9.0,4.829333333333335
1501,5.0,461,4.7015323117921426,5.0,4.829447035309795
1502,3.0,311,4.700399467376835,3.0,4.828229027962718
1503,8.0,595,4.7025948103792459,8.0,4.830339321357287
1504,5.0,413,4.702792553191494,5.0,4.8304521276595755
av_max_q,0.062168285134248435
1505,9.0,580,4.705647840531566,9.0,4.833222591362127
1506,6.0,463,4.7065073041168706,6.0,4.833997343957504
1507,8.0,611,4.7086927670869327,8.0,4.836098208360983
1508,8.0,614,4.7108753315649921,8.0,4.83819628647215
1509,2.0,257,4.7090788601723048,2.0,4.8363154406892
1510,9.0,660,4.71192052980133,12.0,4.8410596026490085
1511,5.0,430,4.7121111846459351,5.0,4.841164791528791
1512,7.0,561,4.7136243386243439,7.0,4.842592592592594
1513,6.0,503,4.7144745538664958,9.0,4.845340383344351
1514,4.0,370,4.7140026420079311,4.0,4.844782034346105
1515,6.0,483,4.7148514851485199,6.0,4.845544554455447
1516,3.0,330,4.7137203166226964,3.0,4.844327176781004
av_max_q,0.040227283723652363
1517,4.0,377,4.7132498352010597,4.0,4.843770599868162
1518,11.0,680,4.7173913043478306,11.0,4.847826086956523
1519,4.0,324,4.7169190256747902,4.0,4.84726793943384
1520,6.0,475,4.7177631578947405,6.0,4.848026315789475
1521,8.0,546,4.7199211045364926,8.0,4.8500986193293905
1522,8.0,525,4.7220762155059166,8.0,4.85216819973719
1523,6.0,449,4.7229152987524659,6.0,4.852921864740646
1524,8.0,600,4.7250656167979042,8.0,4.854986876640422
1525,6.0,480,4.7259016393442659,6.0,4.855737704918035
1526,7.0,502,4.7273918741808689,7.0,4.8571428571428585
1527,15.0,892,4.7341191879502329,18.0,4.86574983628029
av_max_q,0.036127449304331094
1528,7.0,523,4.735602094240841,7.0,4.86714659685864
1529,6.0,476,4.7364290385873149,6.0,4.867887508175279
1530,8.0,574,4.7385620915032707,8.0,4.869934640522877
1531,2.0,269,4.7367733507511458,2.0,4.868060091443502
1532,14.0,779,4.7428198433420397,14.0,4.874020887728461
1533,8.0,573,4.7449445531637346,8.0,4.876060013046316
1534,8.0,542,4.7470664928292079,8.0,4.878096479791396
1535,11.0,735,4.7511400651465827,11.0,4.882084690553747
1536,8.0,574,4.7532552083333366,8.0,4.884114583333335
1537,8.0,617,4.7553675992192614,11.0,4.888093689004556
av_max_q,0.049472297250758857
1538,10.0,664,4.7587776332899905,10.0,4.89141742522757
1539,11.0,738,4.7628330084470472,14.0,4.897335932423654
1540,6.0,476,4.7636363636363672,6.0,4.89805194805195
1541,13.0,774,4.7689811810512692,13.0,4.903309539260223
1542,6.0,474,4.7697795071335962,6.0,4.9040207522697825
1543,10.0,687,4.7731691510045398,13.0,4.9092676604018175
1544,5.0,445,4.7733160621761686,5.0,4.9093264248704696
1545,11.0,716,4.7773462783171547,14.0,4.915210355987059
1546,12.0,825,4.7820181112548541,12.0,4.919793014230275
1547,10.0,700,4.7853910795087291,10.0,4.923076923076926
av_max_q,0.04654195811599493
1548,6.0,385,4.7861757105943177,6.0,4.923772609819125
1549,7.0,552,4.7876049063912225,7.0,4.925112976113625
1550,6.0,470,4.7883870967741959,6.0,4.925806451612907
1551,10.0,641,4.7917472598323689,10.0,4.929078014184401
1552,10.0,679,4.7951030927835081,10.0,4.932345360824746
1553,12.0,678,4.7997424339987154,12.0,4.936896329684485
1554,4.0,395,4.7992277992278023,4.0,4.93629343629344
1555,8.0,602,4.8012861736334438,8.0,4.938263665594858
1556,7.0,481,4.8026992287917771,7.0,4.939588688946018
1557,6.0,502,4.8034682080924886,6.0,4.940269749518307
1558,11.0,708,4.8074454428754843,11.0,4.944159178433892
av_max_q,0.03693883545929566
1559,10.0,607,4.8107761385503558,10.0,4.9474021808851845
1560,8.0,531,4.8128205128205162,8.0,4.949358974358976
1561,7.0,525,4.8142216527866788,7.0,4.950672645739912
1562,6.0,500,4.814980793854037,6.0,4.951344430217672
1563,6.0,406,4.8157389635316736,6.0,4.952015355086375
1564,8.0,545,4.8177749360613848,8.0,4.953964194373404
1565,10.0,724,4.8210862619808346,10.0,4.957188498402558
1566,5.0,395,4.8212005108556868,5.0,4.957215836526183
1567,11.0,762,4.8251435864709675,11.0,4.96107211231653
1568,9.0,604,4.8278061224489832,9.0,4.963647959183675
av_max_q,0.074971899040974677
1569,7.0,482,4.8291905672402837,10.0,4.966857871255578
1570,9.0,647,4.8318471337579654,9.0,4.969426751592358
1571,5.0,407,4.8319541693189088,5.0,4.969446212603438
1572,8.0,494,4.8339694656488588,8.0,4.971374045801528
1573,12.0,722,4.8385251112523875,18.0,4.979656706929435
1574,4.0,317,4.8379923761118206,4.0,4.979034307496825
1575,6.0,476,4.8387301587301623,6.0,4.979682539682541
1576,9.0,682,4.8413705583756377,12.0,4.984137055837564
1577,3.0,284,4.8402029169308847,3.0,4.982878883956881
1578,3.0,304,4.8390367553865685,3.0,4.981622306717365
1579,6.0,469,4.8397720075997501,6.0,4.982267257758076
1580,4.0,340,4.8392405063291175,4.0,4.981645569620255
1581,6.0,507,4.8399746995572457,6.0,4.982289690069578
av_max_q,0.047675537294708192
1582,10.0,633,4.8432364096080942,13.0,4.987357774968396
1583,4.0,399,4.8427037271004449,4.0,4.986734049273533
1584,7.0,524,4.8440656565656592,7.0,4.988005050505052
1585,10.0,641,4.8473186119873848,10.0,4.991167192429024
1586,7.0,551,4.8486759142496876,7.0,4.992433795712486
1587,8.0,606,4.8506616257088879,8.0,4.994328922495276
1588,10.0,617,4.853904282115872,10.0,4.9974811083123445
1589,8.0,553,4.8558842039018284,8.0,4.999370673379486
1590,7.0,530,4.8572327044025192,7.0,5.000628930817612
1591,4.0,368,4.8566939032055343,4.0,5.000000000000002
1592,7.0,487,4.8580402010050285,7.0,5.001256281407037
av_max_q,0.042753665766213089
1593,8.0,579,4.8600125549278124,8.0,5.003138731952293
1594,11.0,696,4.8638644918444198,11.0,5.006900878293603
1595,4.0,374,4.8633228840125424,4.0,5.0062695924764915
1596,9.0,674,4.865914786967422,9.0,5.008771929824564
1597,6.0,480,4.8666249217282438,6.0,5.009392611145901
1598,9.0,607,4.8692115143929948,9.0,5.011889862327912
1599,8.0,593,4.8711694809255821,8.0,5.013758599124455
1600,4.0,354,4.870625000000004,4.0,5.013125000000002
1601,9.0,664,4.8732042473454129,9.0,5.015615240474705
1602,6.0,444,4.8739076154806531,6.0,5.016229712858928
1603,8.0,584,4.8758577666874645,8.0,5.018091079226452
av_max_q,0.048072698235046118
1604,8.0,576,4.8778054862842923,8.0,5.019950124688281
1605,8.0,548,4.8797507788162022,8.0,5.0218068535825555
1606,8.0,524,4.8816936488169391,8.0,5.023661270236614
1607,8.0,610,4.8836341008089637,8.0,5.0255133789670206
1608,3.0,303,4.882462686567167,3.0,5.0242537313432845
1609,7.0,507,4.8837787445618428,7.0,5.025481665630828
1610,8.0,548,4.8857142857142888,8.0,5.027329192546585
1611,8.0,580,4.8876474239602761,8.0,5.029174425822472
1612,9.0,618,4.8901985111662558,9.0,5.03163771712159
1613,7.0,490,4.8915065096094263,7.0,5.03285802851829
1614,12.0,712,4.8959107806691478,12.0,5.037174721189592
av_max_q,0.066311568021774292
1615,9.0,683,4.8984520123839035,9.0,5.039628482972137
1616,6.0,512,4.8991336633663396,6.0,5.040222772277229
1617,9.0,664,4.901669758812619,9.0,5.042671614100187
1618,5.0,397,4.9017305315203989,5.0,5.04264524103832
1619,6.0,517,4.9024088943792501,6.0,5.043236565781348
1620,12.0,739,4.9067901234567941,12.0,5.047530864197532
1621,6.0,471,4.9074645280690969,6.0,5.048118445404073
1622,4.0,324,4.9069050554870568,4.0,5.047472256473491
1623,8.0,614,4.9088108441158385,8.0,5.049291435613064
1624,14.0,898,4.9144088669950774,17.0,5.056650246305421
av_max_q,0.037713900965172797
1625,10.0,565,4.9175384615384647,10.0,5.05969230769231
1626,15.0,828,4.9237392373923772,21.0,5.069495694956951
1627,12.0,791,4.9280885064535989,12.0,5.0737553779963145
1628,9.0,666,4.9305896805896836,9.0,5.076167076167079
1629,12.0,727,4.9349294045426673,12.0,5.080417434008597
1630,8.0,546,4.9368098159509231,8.0,5.082208588957058
1631,4.0,374,4.936235438381364,4.0,5.081545064377685
1632,7.0,516,4.9375000000000027,10.0,5.084558823529414
1633,6.0,503,4.9381506429883677,6.0,5.085119412124926
1634,6.0,498,4.938800489596086,6.0,5.0856793145654855
1635,4.0,372,4.9382262996941924,4.0,5.0850152905198795
av_max_q,0.044520954776089638
1636,9.0,566,4.9407090464547707,9.0,5.087408312958437
1637,10.0,655,4.9437996334758738,10.0,5.090409285277949
1638,9.0,554,4.94627594627595,9.0,5.092796092796094
1639,8.0,597,4.9481391092129385,11.0,5.096400244051252
1640,7.0,504,4.9493902439024424,7.0,5.097560975609757
1641,9.0,671,4.9518586227909847,9.0,5.099939061547838
1642,9.0,600,4.9543239951278961,9.0,5.102314250913522
1643,8.0,527,4.9561777236762055,8.0,5.104077906269022
1644,14.0,831,4.9616788321167915,17.0,5.1113138686131405
1645,4.0,353,4.9610942249240155,4.0,5.110638297872343
av_max_q,0.034634364419616759
1646,6.0,476,4.9617253948967228,6.0,5.111178614823817
1647,4.0,411,4.9611414693381946,4.0,5.110503946569523
1648,3.0,281,4.9599514563106837,3.0,5.109223300970876
1649,5.0,411,4.9599757428744731,5.0,5.109157064887813
1650,12.0,764,4.9642424242424283,12.0,5.113333333333336
1651,12.0,894,4.9685039370078785,12.0,5.117504542701396
1652,5.0,432,4.9685230024213123,5.0,5.117433414043586
1653,11.0,705,4.9721718088324307,14.0,5.122807017543862
1654,9.0,627,4.9746070133010933,9.0,5.125151148730353
1655,6.0,431,4.9752265861027238,6.0,5.125679758308159
1656,7.0,516,4.9764492753623237,7.0,5.126811594202901
av_max_q,0.038864356116391718
1657,2.0,272,4.9746529873264986,2.0,5.124924562462284
1658,6.0,499,4.9752714113389676,6.0,5.125452352231607
1659,11.0,726,4.9789029535865028,11.0,5.1289933694997005
1660,8.0,535,4.9807228915662698,8.0,5.130722891566267
1661,8.0,569,4.9825406381697821,8.0,5.132450331125829
1662,9.0,591,4.9849578820698,12.0,5.136582430806259
1663,8.0,598,4.9867708959711408,8.0,5.138304269392665
1664,9.0,587,4.989182692307697,9.0,5.140625000000002
1665,5.0,447,4.9891891891891937,5.0,5.140540540540543
1666,12.0,698,4.9933973589435823,12.0,5.144657863145261
1667,9.0,636,4.9958008398320386,9.0,5.146970605878827
av_max_q,0.054156348167452961
1668,4.0,371,4.995203836930461,4.0,5.146282973621106
1669,6.0,433,4.9958058717795142,6.0,5.146794487717199
1670,10.0,615,4.9988023952095864,13.0,5.151497005988027
1671,16.0,924,5.0053859964093412,19.0,5.159784560143629
1672,5.0,386,5.0053827751196227,5.0,5.159688995215314
1673,4.0,347,5.0047818290496169,4.0,5.158995815899584
1674,9.0,642,5.0071684587813676,9.0,5.161290322580648
1675,6.0,488,5.0077611940298565,6.0,5.1617910447761215
1676,11.0,707,5.0113365155131326,11.0,5.165274463007162
1677,11.0,696,5.0149075730471138,11.0,5.1687537268932635
av_max_q,0.054981551365926862
1678,11.0,682,5.0184743742550717,11.0,5.172228843861742
1679,4.0,343,5.0178677784395536,4.0,5.171530673019657
1680,12.0,675,5.0220238095238159,12.0,5.17559523809524
1681,8.0,562,5.0237953599048248,8.0,5.1772754312909
1682,7.0,602,5.0249702734839543,7.0,5.178359096313914
1683,7.0,540,5.0261437908496802,7.0,5.179441473559122
1684,10.0,691,5.0290973871734037,10.0,5.1823040380047525
1685,7.0,510,5.0302670623145467,7.0,5.183382789317509
1686,9.0,631,5.0326215895610984,12.0,5.187425860023726
1687,9.0,683,5.0349733254297639,9.0,5.189685832839361
1688,6.0,498,5.0355450236966899,6.0,5.190165876777252
av_max_q,0.054595460707787424
1689,11.0,692,5.0390763765541813,11.0,5.193605683836591
1690,8.0,564,5.0408284023668708,8.0,5.19526627218935
1691,6.0,460,5.0413956238911952,6.0,5.195742164399765
1692,13.0,784,5.0460992907801483,16.0,5.20212765957447
1693,8.0,575,5.0478440637920912,8.0,5.20378027170703
1694,8.0,570,5.0495867768595106,8.0,5.205430932703662
1695,8.0,544,5.0513274336283249,8.0,5.207079646017701
1696,6.0,479,5.0518867924528363,9.0,5.209316037735851
1697,8.0,520,5.0536240424278196,11.0,5.212728344136714
1698,8.0,524,5.0553592461719727,8.0,5.214369846878683
av_max_q,0.043966680590528995
1699,7.0,535,5.0565038257798767,10.0,5.217186580341379
1700,7.0,524,5.0576470588235356,7.0,5.218235294117649
1701,13.0,803,5.0623162845385128,16.0,5.2245737801293375
1702,8.0,557,5.0640423031727444,8.0,5.226204465334902
1703,7.0,552,5.0651790957134537,7.0,5.227246036406344
1704,5.0,432,5.0651408450704292,5.0,5.22711267605634
1705,5.0,430,5.0651026392961942,5.0,5.226979472140764
1706,8.0,548,5.066822977725681,8.0,5.22860492379836
1707,5.0,388,5.0667838312829598,5.0,5.2284710017574705
1708,10.0,623,5.0696721311475486,10.0,5.231264637002343
1709,6.0,464,5.0702165008777138,6.0,5.231714452896432
av_max_q,0.053652275120839477
1710,15.0,879,5.076023391812873,15.0,5.237426900584796
1711,10.0,636,5.078901227352433,10.0,5.240210403272941
1712,10.0,682,5.0817757009345872,13.0,5.244742990654206
1713,6.0,489,5.0823117338003581,6.0,5.245183887915937
1714,9.0,619,5.0845974329054924,9.0,5.247374562427072
1715,8.0,590,5.0862973760933023,8.0,5.2489795918367355
1716,6.0,436,5.0868298368298444,6.0,5.24941724941725
1717,9.0,686,5.0891089108910963,9.0,5.251601630751311
1718,11.0,738,5.0925494761350478,11.0,5.254947613504075
1719,10.0,633,5.0954043048283957,13.0,5.259453170447935
av_max_q,0.055374160059727728
1720,5.0,372,5.0953488372093094,5.0,5.259302325581395
1721,9.0,584,5.0976176641487578,12.0,5.2632190586868095
1722,7.0,554,5.0987224157955939,10.0,5.265969802555168
1723,9.0,580,5.1009866511897926,9.0,5.268136970400464
1724,5.0,435,5.1009280742459469,8.0,5.269721577726218
1725,6.0,480,5.1014492753623264,6.0,5.270144927536231
1726,9.0,706,5.1037079953650135,9.0,5.272305909617613
1727,5.0,436,5.1036479444122831,5.0,5.272148233931673
1728,9.0,646,5.1059027777777857,9.0,5.2743055555555545
1729,10.0,737,5.1087333718912742,10.0,5.27703875072296
1730,6.0,485,5.109248554913302,6.0,5.277456647398843
av_max_q,0.052098973887041211
1731,9.0,518,5.1114962449451253,9.0,5.279607163489311
1732,4.0,366,5.1108545034642106,4.0,5.278868360277135
1733,5.0,381,5.1107905366416695,5.0,5.278707443739179
1734,2.0,240,5.1089965397923951,2.0,5.276816608996539
1735,10.0,646,5.1118155619596619,10.0,5.279538904899135
1736,9.0,643,5.1140552995391779,9.0,5.281682027649769
1737,14.0,878,5.1191709844559661,17.0,5.288428324697754
1738,6.0,456,5.1196777905638742,6.0,5.288837744533946
1739,7.0,497,5.1207590569292778,7.0,5.289821736630246
1740,5.0,439,5.1206896551724217,8.0,5.291379310344826
1741,9.0,592,5.1229178632969639,9.0,5.293509477311888
av_max_q,0.052791558438912034
1742,12.0,732,5.1268656716417995,15.0,5.299081515499425
1743,7.0,507,5.1279403327596187,7.0,5.300057372346528
1744,9.0,662,5.130160550458724,9.0,5.302178899082567
1745,8.0,556,5.1318051575931314,8.0,5.30372492836676
1746,10.0,619,5.1345933562428492,10.0,5.306414662084763
1747,7.0,502,5.1356611333715021,7.0,5.3073840870062945
1748,4.0,334,5.1350114416476051,4.0,5.306636155606405
1749,3.0,322,5.1337907375643308,3.0,5.305317324185246
1750,9.0,595,5.1360000000000081,9.0,5.307428571428569
1751,8.0,609,5.1376356367789917,8.0,5.308966304968587
1752,6.0,473,5.1381278538812865,6.0,5.309360730593605
av_max_q,0.055461366777308285
1753,7.0,593,5.1391899600684621,7.0,5.310325156873928
1754,7.0,529,5.1402508551881496,7.0,5.31128848346636
1755,9.0,623,5.1424501424501505,9.0,5.31339031339031
1756,7.0,433,5.143507972665156,7.0,5.314350797266512
1757,8.0,628,5.1451337507114481,8.0,5.315879339783719
1758,5.0,447,5.1450511945392572,5.0,5.3156996587030685
1759,6.0,452,5.1455372370665229,6.0,5.316088686753834
1760,8.0,534,5.1471590909090983,8.0,5.317613636363633
1761,9.0,580,5.1493469619534427,9.0,5.319704713231115
1762,5.0,421,5.1492622020431398,5.0,5.319523269012482
1763,7.0,501,5.1503119682359682,7.0,5.320476460578555
1764,7.0,506,5.1513605442176935,7.0,5.321428571428568
av_max_q,0.032149653066881001
1765,6.0,533,5.1518413597733774,6.0,5.3218130311614695
1766,8.0,558,5.1534541336353401,8.0,5.323329558323892
1767,8.0,566,5.1550650820599948,8.0,5.32484436898698
1768,6.0,482,5.1555429864253455,6.0,5.325226244343888
1769,9.0,656,5.1577162238552914,9.0,5.327303561334084
1770,1.0,205,5.155367231638424,1.0,5.3248587570621435
1771,5.0,400,5.1552795031055956,5.0,5.324675324675321
1772,7.0,538,5.1563205417607278,7.0,5.325620767494353
1773,3.0,334,5.1551043429216072,3.0,5.324309080654255
1774,5.0,437,5.1550169109357435,5.0,5.324126268320177
1775,7.0,555,5.1560563380281739,7.0,5.325070422535208
1776,5.0,421,5.1559684684684735,5.0,5.324887387387384
av_max_q,0.072541303583420813
1777,7.0,565,5.1570061902082207,7.0,5.325830050647155
1778,12.0,702,5.160854893138362,12.0,5.329583802024744
1779,8.0,547,5.1624508150646475,8.0,5.3310848791455845
1780,15.0,868,5.1679775280898923,18.0,5.338202247191008
1781,9.0,657,5.1701291409320653,9.0,5.340258281864118
1782,2.0,250,5.1683501683501731,2.0,5.338383838383836
1783,12.0,805,5.1721817162086419,12.0,5.342120022434097
1784,10.0,670,5.1748878923766863,13.0,5.346412556053808
1785,11.0,735,5.1781512605042064,14.0,5.351260504201678
1786,8.0,584,5.1797312430011244,8.0,5.352743561030232
av_max_q,0.052802648511715233
1787,8.0,603,5.1813094571908271,8.0,5.3542249580302155
1788,13.0,856,5.1856823266219285,13.0,5.35850111856823
1789,8.0,627,5.1872554499720556,8.0,5.3599776411403
1790,8.0,652,5.1888268156424626,8.0,5.361452513966478
1791,11.0,760,5.1920714684533822,14.0,5.366275823562254
1792,7.0,513,5.1930803571428612,7.0,5.367187499999998
1793,14.0,787,5.1979921918572263,14.0,5.372002230897935
1794,7.0,529,5.198996655518398,7.0,5.372909698996653
av_max_q,0.059747106046415865
1795,13.0,777,5.2033426183844043,13.0,5.377158774373257
1796,9.0,659,5.2054565701559055,9.0,5.379175946547882
1797,8.0,564,5.2070116861435762,8.0,5.380634390651083
1798,6.0,446,5.207452725250282,6.0,5.3809788654060045
1799,10.0,670,5.2101167315175134,10.0,5.383546414674817
1800,9.0,590,5.2122222222222261,9.0,5.385555555555554
1801,3.0,314,5.2109938922820698,3.0,5.384230982787338
